2021-09-10 17:15:06,837 [http-nio-8081-exec-2] INFO  org.anatkor.controllers.command.TransactionsCommand- transactions list requested for user with id= 9
2021-09-10 17:15:07,697 [http-nio-8081-exec-4] INFO  org.anatkor.controllers.command.TransactionsCommand- transactions list requested for user with id= 9
2021-09-10 17:15:16,731 [http-nio-8081-exec-1] INFO  org.anatkor.controllers.command.TransactionsCommand- transactions list requested for user with id= 9
2021-09-10 17:15:28,915 [http-nio-8081-exec-17] INFO  org.anatkor.controllers.command.LogoutCommand- User 382222222222 is Logged out
2021-09-10 17:15:28,918 [http-nio-8081-exec-11] INFO  org.anatkor.controllers.command.LoginCommand- Not enough login data
2021-09-10 17:15:30,966 [http-nio-8081-exec-4] INFO  org.anatkor.controllers.command.LoginCommand- Admin '381111111111' is logged in
2021-09-10 17:15:35,621 [http-nio-8081-exec-19] INFO  org.anatkor.controllers.command.PaymentsCommand- payments list requested by ADMIN
2021-09-10 17:17:23,391 [http-nio-8081-exec-12] INFO  org.anatkor.controllers.command.LogoutCommand- User 381111111111 is Logged out
2021-09-10 17:17:23,396 [http-nio-8081-exec-15] INFO  org.anatkor.controllers.command.LoginCommand- Not enough login data
2021-09-10 17:17:25,565 [http-nio-8081-exec-13] INFO  org.anatkor.controllers.command.LoginCommand- Client '382222222222' is logged in
2021-09-10 17:18:06,600 [http-nio-8081-exec-12] INFO  org.anatkor.controllers.command.LogoutCommand- User 382222222222 is Logged out
2021-09-10 17:18:06,603 [http-nio-8081-exec-15] INFO  org.anatkor.controllers.command.LoginCommand- Not enough login data
2021-09-10 17:18:09,133 [http-nio-8081-exec-13] INFO  org.anatkor.controllers.command.LoginCommand- Client '382222222222' is logged in
2021-09-10 17:18:12,437 [http-nio-8081-exec-17] INFO  org.anatkor.controllers.command.LogoutCommand- User 382222222222 is Logged out
2021-09-10 17:18:12,441 [http-nio-8081-exec-11] INFO  org.anatkor.controllers.command.LoginCommand- Not enough login data
2021-09-10 17:18:14,396 [http-nio-8081-exec-18] INFO  org.anatkor.controllers.command.LoginCommand- Admin '381111111111' is logged in
2021-09-10 17:18:15,822 [http-nio-8081-exec-19] INFO  org.anatkor.controllers.command.TransactionsCommand- transactions list requested by ADMIN
2021-09-10 17:20:51,421 [http-nio-8081-exec-17] INFO  org.anatkor.controllers.command.LogoutCommand- User 381111111111 is Logged out
2021-09-10 17:20:51,424 [http-nio-8081-exec-11] INFO  org.anatkor.controllers.command.LoginCommand- Not enough login data
